HeadX,HeadY,CentreX,CentreY,TerminiX,TerminiY,LeftMidChX,LeftMidChY,RightMidChX,RightMidChY,Length_km,Width_km,Area_kmsq,Orientation,CatNumber,CentreLong,CentreLat,DTMtile,DTMres,HiRISE,HiRISEANAGLYPH,HiRISEDTM,centres_N,centres_NDR_avg,centres_DTM_avg,centres_slope_avg,centres_aspectN_avg,centres_CrossScCrv_avg,centres_LongtCrv_avg,centres_Npx,context9_N,context9_NDR_min,context9_NDR_max,context9_NDR_avg,context9_NDR_stddev,context9_DTM_min,context9_DTM_max,context9_DTM_avg,context9_DTM_stddev,context9_slope_min,context9_slope_max,context9_slope_avg,context9_slope_stddev,context9_aspectN_min,context9_aspectN_max,context9_aspectN_avg,context9_aspectN_stddev,context9_CrossScCrv_min,context9_CrossScCrv_max,context9_CrossScCrv_avg,context9_CrossScCrv_stddev,context9_LongtCrv_min,context9_LongtCrv_max,context9_LongtCrv_avg,context9_LongtCrv_stddev,context9_Npx,context_N,context_NDR_min,context_NDR_max,context_NDR_avg,context_NDR_stddev,context_DTM_min,context_DTM_max,context_DTM_avg,context_DTM_stddev,context_slope_min,context_slope_max,context_slope_avg,context_slope_stddev,context_aspectN_min,context_aspectN_max,context_aspectN_avg,context_aspectN_stddev,context_CrossScCrv_min,context_CrossScCrv_max,context_CrossScCrv_avg,context_CrossScCrv_stddev,context_LongtCrv_min,context_LongtCrv_max,context_LongtCrv_avg,context_LongtCrv_stddev,context_Npx,extent_N,extent_NDR_min,extent_NDR_max,extent_NDR_avg,extent_NDR_stddev,extent_DTM_min,extent_DTM_max,extent_DTM_avg,extent_DTM_stddev,extent_slope_min,extent_slope_max,extent_slope_avg,extent_slope_stddev,extent_aspectN_min,extent_aspectN_max,extent_aspectN_avg,extent_aspectN_stddev,extent_CrossScCrv_min,extent_CrossScCrv_max,extent_CrossScCrv_avg,extent_CrossScCrv_stddev,extent_LongtCrv_min,extent_LongtCrv_max,extent_LongtCrv_avg,extent_LongtCrv_stddev,extent_Npx,heads5km_N,heads5km_NDR_min,heads5km_NDR_max,heads5km_NDR_avg,heads5km_NDR_stddev,heads5km_DTM_min,heads5km_DTM_max,heads5km_DTM_avg,heads5km_DTM_stddev,heads5km_slope_min,heads5km_slope_max,heads5km_slope_avg,heads5km_slope_stddev,heads5km_aspectN_min,heads5km_aspectN_max,heads5km_aspectN_avg,heads5km_aspectN_stddev,heads5km_CrossScCrv_min,heads5km_CrossScCrv_max,heads5km_CrossScCrv_avg,heads5km_CrossScCrv_stddev,heads5km_LongtCrv_min,heads5km_LongtCrv_max,heads5km_LongtCrv_avg,heads5km_LongtCrv_stddev,heads5km_Npx,heads_N,heads_NDR_avg,heads_DTM_avg,heads_slope_avg,heads_aspectN_avg,heads_CrossScCrv_avg,heads_LongtCrv_avg,heads_Npx,termini_N,termini_NDR_avg,termini_DTM_avg,termini_slope_avg,termini_aspectN_avg,termini_CrossScCrv_avg,termini_LongtCrv_avg,termini_Npx
1527965.48467,2355576.47958,1531214.35929,2352494.1953,1534463.23391,2351522.09027,1531579.88606,2353205.49168,1530889.69886,2351812.53628,7.68217,1.55588,11.95252,121.80694,573,33.72195,39.688,H5328_0000_DA4,100,,,,572,140.75,-1629,10.9576,77.3449,-0.0576648,-0.087332,4,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,89,204,155.55,13.0056,-2053,-940,-1440.32,388.735,0,32.4227,5.13871,5.39921,0,180,86.064,52.1246,-0.231306,0.886723,-0.00062977,0.0571495,-0.517733,0.680611,-0.00320965,0.0788009,10667,572,92,170,144.004,12.8081,-1987,-1187,-1569.39,246.935,0.42705,25.7211,8.17923,4.38427,0,180,102.049,34.7325,-0.231306,0.21286,-0.0296855,0.0545046,-0.517733,0.30105,-0.0273308,0.0939375,1182,572,89,198,159.165,10.6927,-1773,-1019,-1190.7,122.329,0,29.7521,4.25297,4.33939,0,180,98.9647,46.8156,-0.348322,0.297775,-0.00216173,0.0479487,-0.65167,0.712822,0.00288607,0.0682774,7812,572,156.5,-1206.25,6.8887,134.785,0.00987574,0.0551274,4,572,152.75,-1975.75,4.14345,85.6101,-0.00226107,-0.00773693,4
1541356.0245,2371527.30068,1542643.31444,2370750.80214,1543930.60439,2370424.79131,1542908.9457,2371319.83924,1542663.74762,2370193.61999,2.80056,1.15254,3.22776,113.16372,574,33.97365,39.996,H1395_0000_DA4,100,,,,573,197,-1806.5,10.1705,93.7936,-0.0353673,0.0128709,4,573,160,228,192.564,8.07105,-2282,-1177,-1860.22,372.2,0,51.0924,5.54057,6.66991,0,180,65.5129,59.0769,-1.37521,0.726109,-0.00341572,0.0852752,-1.76447,1.37292,0.00463208,0.0931597,25675,573,177,228,199.422,7.95938,-2127,-1185,-1676.81,353.199,0,26.7203,7.87129,6.87963,0,180,112.643,40.3175,-0.445194,0.330942,-0.00642751,0.0759417,-0.412151,0.358482,-0.00396545,0.0818389,2853,573,180,219,200.184,7.49631,-1987,-1461,-1789.2,142.235,3.1996,23.4278,11.0023,4.7238,62.8019,167.132,99.0686,21.7868,-0.335224,0.0870741,-0.0530228,0.0755154,-0.270493,0.135642,-0.0367156,0.0720136,315,573,169,228,198.732,7.30652,-2109,-1185,-1540.26,319.739,0,27.3162,8.64384,7.35646,0,180,77.9858,54.6796,-0.528249,0.359799,-0.00347611,0.0787639,-0.45294,0.50884,0.00500196,0.0902364,7812,573,201,-1504.25,14.3594,95.982,-0.0210673,-0.0114307,4,573,195.25,-1978.5,5.44809,108.896,0.039381,0.025633,4
1528210.68276,2401769.25136,1532733.2252,2400565.975,1537255.76764,2399890.24344,1532842.20213,2401277.27137,1532619.70757,2399830.96875,9.17205,1.46299,13.41859,101.75607,575,33.7554,40.499,H5328_0000_DA4,100,,,,574,121,-1415.5,13.1206,61.042,-0.0471969,-0.0378,4,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,74,186,142.978,22.7716,-2222,-584,-1088.6,497.865,0,30.0459,7.6872,7.49969,0,180,48.8453,46.5529,-0.235165,0.413246,0.00104786,0.0573392,-0.440554,0.509218,0.0057439,0.0715638,12152,574,82,161,127.32,13.5025,-2180,-799,-1435.86,389.12,3.71045,28.9066,11.5082,4.40619,9.57422,155.556,71.9664,30.4605,-0.185889,0.229773,-0.0322952,0.0575614,-0.440554,0.460227,-0.0240083,0.0729188,1352,574,72,185,141.56,25.5748,-2190,-661,-999.319,371.405,0,33.1419,8.84098,8.81578,0,180,73.6406,46.6966,-0.29516,0.638598,0.000447506,0.0566863,-0.531016,0.689805,0.0100633,0.081797,7812,574,123.5,-841.5,8.79833,93.4559,-0.0874293,-0.00256471,4,574,133.5,-2129,6.27439,33.0625,4.151e-05,-0.12004,4
1574825.56301,2508831.21002,1575141.14203,2510757.63769,1575456.72104,2512488.45886,1574979.94699,2510982.88154,1575688.29701,2510508.68396,3.70737,0.83167,3.08333,9.4471,576,34.68935,42.358,H1395_0000_DA4,100,ESP_023565_2225,,,575,149,-2870.25,14.1777,15.5485,-0.0190834,-0.0834006,4,575,56,180,128.51,27.4587,-3623,-1627,-3098.81,481.51,0,41.8307,9.15913,8.24304,0,180,77.1809,55.8045,-0.937223,0.824572,0.00418343,0.0944598,-1.0823,1.05045,-0.000648619,0.112094,23409,575,116,176,151.592,14.3551,-3537,-1627,-2666.51,577.401,0.213528,33.3703,13.8211,7.5947,0,179.602,50.8885,54.7055,-0.461611,0.423224,0.00818045,0.0938775,-0.3793,0.447785,0.00595208,0.10068,2601,575,116,162,144.904,11.364,-3169,-2212,-2793.27,255.87,1.66724,25.8665,13.7629,5.3785,0,78.6901,12.8611,10.2206,-0.269189,0.185887,0.0142099,0.0759608,-0.229423,0.112892,-0.0275533,0.0826282,292,575,113,179,149.663,16.0954,-3371,-1627,-2600.55,466.276,0.514232,40.8455,16.8756,7.72664,0,180,67.3641,53.5764,-0.491472,0.813434,0.0150934,0.103287,-0.839377,1.05045,0.000413989,0.124207,7812,575,118.5,-2303,27.1898,4.07777,-0.206008,-0.0689763,4,575,161,-3152.75,6.50382,13.3723,-0.00588382,-0.101635,4
1581200.7132,2358789.16818,1581477.69623,2360140.63129,1581754.67925,2361741.04812,1580664.90998,2360466.64212,1582086.15073,2359832.40286,3.00351,1.55972,4.68464,10.65237,577,34.8289,39.817,H1395_0000_DA4,100,ESP_036514_2210,,,576,190,-1906.25,7.24592,29.6477,-0.021605,-0.018387,4,576,146,215,187.934,7.31097,-2150,-1087,-1721.89,384.201,0,34.7654,2.97422,4.89166,0,180,76.5148,50.5173,-0.616479,0.583745,0.000445247,0.0472166,-0.789984,0.581134,0.000300321,0.0567304,36828,576,156,209,187.708,7.86263,-2090,-1161,-1769.95,327.328,0,32.3206,6.30421,6.45778,0,180,48.1002,44.8983,-0.616479,0.324409,-0.00181723,0.0652234,-0.789984,0.576767,-0.0010429,0.0815218,4088,576,165,200,187.648,6.21008,-2048,-1533,-1882.34,138.527,0.135047,32.3206,9.49666,6.54839,0,172.405,34.3058,32.2932,-0.316757,0.232633,-0.0093324,0.0744497,-0.789984,0.576767,-0.0214042,0.143913,457,576,146,215,189.087,10.4032,-2090,-1130,-1576.81,349.899,0,32.3206,7.03849,7.06539,0,180,56.112,53.4569,-0.616479,0.583745,0.00276876,0.0715544,-0.789984,0.576767,-0.000504486,0.0913533,7812,576,174.25,-1522.25,14.3096,8.56742,0.118079,0.144428,4,576,194,-2017.5,1.87322,34.4654,0.0405787,0.0169293,4
1578294.66183,2359109.25155,1578660.18861,2360259.18068,1579025.71538,2361770.68547,1578004.0567,2360614.82887,1579311.77981,2359891.67756,2.76036,1.4973,4.13309,15.39233,578,34.76685,39.819,H1395_0000_DA4,100,ESP_036514_2210,,,577,187.5,-1918,6.45868,11.5033,-0.0270741,0.0420861,4,577,148,215,187.638,7.08384,-2150,-1158,-1739.37,376.845,0,36.2032,3.19065,4.93356,0,180,73.3448,49.7559,-0.616479,0.583745,0.000989505,0.0494008,-0.817569,0.683569,-0.000756268,0.0589591,32473,577,157,207,187.554,8.09344,-2127,-1158,-1777,330.307,0.0954929,29.2914,7.15683,6.66409,0,180,41.2276,42.015,-0.616479,0.583745,0.0027321,0.0802543,-0.785976,0.5625,-0.00232044,0.0926187,3609,577,171,198,186.96,5.17797,-2049,-1548,-1920.84,109.693,0.344301,28.7517,8.77337,7.81615,0,180,27.4817,34.5208,-0.486243,0.206712,-0.0207493,0.0713589,-0.785976,0.302146,-0.0470975,0.155485,401,577,148,215,189.029,9.81628,-2090,-1158,-1602.46,344.836,0,34.7654,7.25901,6.86892,0,180,53.4706,51.2909,-0.616479,0.583745,0.000539869,0.077397,-0.789984,0.581134,0.000311249,0.0957484,7812,577,173.5,-1641.75,24.2636,9.0284,0.0536421,0.0838619,4,577,195.5,-2039,0.802023,51.0155,0.0173192,0.00269481,4
1566189.1416,2363999.41409,1565934.8621,2365119.70588,1565680.58261,2366577.86344,1565458.08805,2364894.46203,1566588.72366,2365333.09479,2.62812,1.2142,3.19106,348.8308,579,34.4866,39.901,H1395_0000_DA4,100,,,,578,186,-2039.5,5.54064,16.5673,0.0359695,-0.0784595,4,578,149,217,184.978,7.18044,-2243,-1217,-1910.07,321.33,0,36.2032,3.47417,5.08356,0,180,84.4266,55.5474,-0.659764,0.531661,-0.000191625,0.0584319,-0.817569,0.683569,0.000873909,0.0638094,25421,578,151,201,184.171,8.26072,-2233,-1412,-1953.13,277.324,0.0954929,27.4803,6.91721,6.77428,0,180,46.1426,40.1059,-0.425901,0.405686,0.00171973,0.0731086,-0.429664,0.431865,0.00298289,0.0847119,2826,578,154,195,180.188,10.2544,-2164,-1659,-2004.94,131.198,0.0954929,25.1688,10.3649,6.95504,0,104.036,23.9868,25.2811,-0.178825,0.266369,0.00793806,0.0648456,-0.286451,0.288796,-0.0273255,0.0915714,314,578,149,217,186.135,9.54036,-2233,-1410,-1864.34,288.655,0,30.6949,6.92264,6.72419,0,180,59.0178,46.42,-0.569877,0.483487,-0.00158795,0.0845334,-0.449339,0.481053,0.00152932,0.093754,7812,578,155.75,-1723.75,20.6965,9.28221,-0.0322637,0.104773,4,578,183.75,-2141.5,5.88484,96.1823,-0.0520706,-0.00792343,4
1564613.51687,2358729.89348,1561387.34578,2359666.43371,1558161.17469,2361770.68547,1560867.43503,2359020.3395,1561176.20298,2360265.10815,7.14802,1.28263,9.16826,295.22018,580,34.38645,39.809,H1395_0000_DA4,100,,,,579,191,-1820,7.22003,117.344,-0.0870553,-0.102933,4,579,146,228,191.503,8.70961,-2301,-1087,-1621.68,352.385,0,51.0924,5.5273,6.07883,0,180,70.9593,55.1901,-1.37521,1.11642,0.000238814,0.0815243,-1.76447,1.37292,0.00372662,0.0903635,72661,579,147,218,187.066,8.08616,-2188,-1371,-1777.86,272.133,0,29.8305,5.70838,5.2063,0,180,70.3304,46.4913,-0.580494,0.553613,0.00473399,0.0863914,-0.545927,0.507639,-0.000434298,0.0964149,8071,579,169,208,183.292,5.47961,-2145,-1512,-1827.11,184.473,0,21.6368,7.56471,4.01607,0,180,73.5413,51.1869,-0.368391,0.442912,-0.0227197,0.0979669,-0.422554,0.507639,-0.0255563,0.100699,897,579,154,218,190.73,6.22245,-2021,-1401,-1540.32,109.837,0,24.0855,4.54153,3.76889,0,180,71.0641,44.8305,-0.566902,0.553613,0.00150047,0.0672347,-0.474146,0.493515,0.00694676,0.0707413,7812,579,189.25,-1514.75,3.12838,102.955,0.16783,0.102172,4,579,181.25,-2088.25,6.61379,13.0197,-0.10855,-0.0164368,4
1561244.31356,2354479.89767,1558849.09153,2356939.79762,1556453.86951,2358907.71758,1558451.77982,2356187.00896,1559491.60133,2357692.58628,6.53538,1.8317,11.97083,312.68059,581,34.33055,39.763,H1395_0000_DA4,100,,,,580,183,-1874.5,7.29694,57.7346,-0.076997,0.147007,4,580,146,228,190.644,7.46471,-2301,-1104,-1633.19,355.905,0,51.0924,4.73188,5.2896,0,180,80.3818,52.7746,-1.37521,0.939558,0.000163803,0.0758713,-1.76447,1.37292,0.000707075,0.081169,95712,580,147,218,185.586,7.25656,-2188,-1340,-1746.63,274.28,0,30.77,5.84773,4.92469,0,180,77.5436,51.5694,-0.580494,0.544355,0.00103672,0.088608,-0.759665,0.564165,0.00199781,0.0983316,10634,580,159,209,182.253,6.87181,-2184,-1520,-1844.58,176.058,0.213528,30.77,9.25201,4.72431,0,180,68.8234,47.7246,-0.543692,0.544355,-0.029679,0.124134,-0.759665,0.359569,-0.0257479,0.13323,1187,580,152,213,186.4,6.82774,-2029,-1381,-1569.96,148.654,0,30.77,5.95527,4.64866,0,180,63.07,46.0873,-0.566902,0.544355,-0.00243247,0.0877402,-0.759665,0.564165,0.00368586,0.0937909,7812,580,174.25,-1568,8.64623,20.8375,-0.0551759,0.0726785,4,580,181.75,-2129.5,14.7831,90.0088,-0.0656147,0.108116,4
1544770.63486,2784174.03496,1545081.67317,2783006.32342,1545392.71148,2782046.07332,1545401.79289,2783077.45305,1544825.12332,2782887.77402,2.19885,0.54773,1.20439,165.39442,582,34.02735,46.951,H1395_0000_DA4,100,,,,581,205,-2906.75,15.2173,177.322,0.0540298,0.0159933,4,581,131,229,182.821,14.7427,-3525,-1802,-2662.92,634.304,0,32.9082,7.59704,6.21057,0,180,123.718,49.5902,-0.543311,0.457266,0.00351599,0.0762644,-0.578348,0.497385,0.00430107,0.0885727,10894,581,174,226,199.654,12.4118,-3330,-2001,-2751.38,430.027,0.727214,25.1899,11.5699,5.61048,4.96973,180,152.508,22.4314,-0.193924,0.179034,-0.0130606,0.0643025,-0.320114,0.173917,-0.00420087,0.076154,1210,581,195,224,206.679,7.4889,-3104,-2572,-2877.28,157.912,5.15503,21.4833,13.5428,4.08976,125.773,179.637,155.423,14.1998,-0.132057,0.179034,-0.00927116,0.071007,-0.230393,0.134411,-0.0402719,0.0861142,134,581,152,229,192.287,14.8238,-3361,-1808,-2628.04,470.196,0.0954929,32.9082,10.9378,6.70653,0,180,137.818,37.6448,-0.331375,0.370112,0.00500791,0.0790668,-0.336796,0.443092,0.00217864,0.0914023,7812,581,215.75,-2606,17.9873,137.681,-0.123432,-0.124056,4,581,195.5,-3102.75,5.44506,150.121,-0.0252692,0.0152333,4
1541846.42067,2782757.36969,1542804.50948,2781643.00537,1543762.59829,2780659.04539,1543017.92263,2782176.47765,1542400.38671,2781050.2584,2.70557,1.25351,3.39145,140.83617,583,33.9772,46.928,H1395_0000_DA4,100,,,,582,192.5,-3030,9.86809,161.275,-0.142132,0.0896534,4,582,148,228,177.773,11.8428,-3904,-1903,-3098.35,383.01,0,44.757,8.03513,6.11398,0,180,106.518,49.383,-1.55557,0.387877,-0.00190969,0.084892,-1.8003,1.22049,-0.00288035,0.0868764,27978,582,148,226,187.284,15.0349,-3373,-2145,-2909.12,366.085,0.0954929,29.2135,10.0299,6.15023,0,180,128.374,43.2824,-0.331375,0.370112,0.00548557,0.0918319,-0.31922,0.319783,0.000307392,0.0911564,3109,582,180,212,195.053,6.22179,-3246,-2689,-2992.33,146.29,0.86466,22.4665,10.9555,4.77582,3.17984,179.64,150.536,26.8587,-0.314751,0.280791,0.00987649,0.120383,-0.317522,0.270049,-0.00103258,0.108989,342,582,148,228,186.538,16.541,-3432,-1945,-2793.22,396.789,0.0954929,29.2135,11.9949,5.92954,0,180,127.493,43.0096,-0.581834,0.370112,0.00942405,0.0889703,-0.355152,0.443092,-0.00211735,0.0911732,7812,582,202.75,-2705.75,10.5225,153.673,-0.00966906,-0.0228229,4,582,190.25,-3142.75,6.13419,175.415,0.0301514,0.0998549,4
1544661.65793,2382321.2231,1546330.36712,2380056.92965,1547999.0763,2378385.38318,1546200.95702,2380305.88338,1545855.86342,2379831.6858,5.15506,0.58599,3.02079,139.74539,584,34.05485,40.153,H1395_0000_DA4,100,,,,583,197.5,-1799.25,9.47302,134.327,0.174533,0.0579765,4,583,168,222,192.123,8.01932,-2301,-931,-1853.38,440.372,0,35.5052,4.58909,5.86985,0,180,72.0337,65.3381,-0.786488,0.454657,-0.00493602,0.0633102,-0.671517,0.799756,0.000753593,0.0792401,23855,583,181,221,197.269,8.33992,-2164,-1000,-1679.48,442.255,0,35.5052,6.58257,7.5718,0,180,120.788,46.1677,-0.410346,0.3473,-0.00799174,0.0862668,-0.435332,0.460256,-0.00172423,0.100433,2665,583,181,221,200.814,9.40138,-2120,-1421,-1803.47,201.755,2.67357,30.1195,12.2119,5.92325,60.4612,180,142.317,27.7856,-0.35021,0.3473,0.0442211,0.132277,-0.278763,0.38083,0.00488875,0.0950318,290,583,151,224,196.737,12.4994,-2142,-1022,-1489.65,338.883,0,41.7974,12.1815,8.80007,0,180,106.77,51.3543,-0.693684,0.614132,-0.00272723,0.106631,-0.856861,1.13729,0.0122106,0.147614,7812,583,199,-1421.75,29.7026,135.898,-0.0914947,-0.0160033,4,583,191,-2093.75,2.7357,158.964,-0.00556727,-0.00441573,4
1542255.08414,2381289.84336,1544005.52602,2380708.95133,1545755.9679,2379553.09472,1544371.0528,2381319.48071,1543985.09285,2380122.13182,3.90046,1.25766,4.90547,116.41397,585,34.00365,40.164,H1395_0000_DA4,100,,,,584,193.5,-1795.75,4.63101,117.786,-0.143505,-0.0364856,4,584,151,224,190.41,9.71279,-2250,-931,-1836.99,419.935,0,41.7974,5.09306,7.17905,0,180,75.7051,66.7486,-0.786488,0.614132,-0.00300408,0.0666537,-0.856861,1.13729,0.00380258,0.0895834,39391,584,168,222,198.542,8.54054,-2142,-1041,-1664.16,376.408,0,41.7974,8.97214,7.93451,0,180,122.576,44.0197,-0.621488,0.3473,-0.013062,0.0932232,-0.856861,0.621715,-0.00743967,0.117699,4371,584,189,222,199.833,7.43244,-2003,-1499,-1757.03,93.3504,0.572939,28.8396,10.2907,5.96158,3.66779,179.041,123.977,38.8633,-0.410346,0.3473,-0.0213894,0.132165,-0.428488,0.404118,-0.0298993,0.142714,479,584,168,222,200.423,7.34517,-2061,-1012,-1351.7,303.979,0,41.7974,8.31616,7.98358,0,180,107.636,53.4316,-0.621488,0.438219,-0.00389135,0.0852173,-0.856861,1.13729,0.0128443,0.117679,7812,584,203,-1598,8.57621,118.027,-0.0892209,-0.0432775,4,584,201,-1959.75,13.7977,152.012,-0.100871,-0.276615,4
1544207.58741,2378829.94341,1545415.41501,2378397.23812,1546623.24261,2377822.27356,1545547.09546,2379167.80919,1545047.61788,2377674.08681,2.61321,1.57464,4.11486,112.66291,586,34.0347,40.125,H1395_0000_DA4,100,,,,585,198,-1996.5,4.13576,110.087,-0.00298285,-0.0270052,4,585,151,228,193.449,9.21373,-2228,-971,-1773.22,428.022,0,41.7974,5.7792,7.26331,0,180,83.7918,62.9996,-0.786488,0.614132,-0.00163199,0.0686443,-0.856861,1.13729,0.00569374,0.0878817,33306,585,168,222,196.148,6.57078,-2142,-1193,-1865.26,260.865,0,33.054,7.73442,6.80155,0,180,103.845,42.3892,-0.410346,0.438219,0.0066603,0.0886218,-0.566758,0.486266,-0.00882344,0.102236,3700,585,189,203,195.792,2.1561,-2095,-1832,-1995.46,54.7116,0.556797,23.8445,5.32736,3.14215,4.76364,180,122.289,30.0988,-0.258635,0.171947,-0.00630549,0.055013,-0.460912,0.163884,-0.0208005,0.0767226,409,585,168,224,199.284,8.30474,-2162,-1099,-1642.46,352.547,0,41.7974,9.83375,8.0839,0,180,109.24,46.0142,-0.786488,0.438219,-0.00975507,0.0958875,-0.856861,1.13729,0.00444519,0.127536,7812,585,198.5,-1903.5,9.07302,123.161,-0.00149566,-0.0384963,4,585,200.75,-2082.75,4.24265,138.842,0.0892311,0.125777,4
1543717.19124,2376838.31358,1545324.6009,2375966.97552,1546932.01057,2375356.44614,1545569.79899,2376648.63455,1544993.12942,2375243.82421,3.53603,1.51821,5.36844,114.75204,587,34.0327,40.084,H1395_0000_DA4,100,,,,586,195.25,-2059.25,3.50246,83.276,0.00371469,-0.116207,4,586,166,228,191.763,8.80526,-2301,-1001,-1886.9,388.506,0,41.7974,4.57538,6.22595,0,180,72.5704,64.4264,-0.786488,0.614132,-0.00417152,0.0612731,-0.856861,1.13729,0.00182435,0.0770626,43504,586,168,217,194.554,6.92375,-2164,-1189,-1831.06,340.311,0,33.054,7.05796,7.3954,0,180,88.7704,38.8531,-0.786488,0.438219,-0.0053613,0.0775452,-0.671517,0.623429,0.00393415,0.0900514,4832,586,186,214,195.381,4.93358,-2147,-1833,-2020.26,65.6107,0,15.8319,5.27264,4.08882,0,180,87.5134,39.6959,-0.487386,0.182768,-0.00389175,0.0760144,-0.305341,0.278649,-0.00348818,0.0687436,536,586,168,228,197.715,7.46113,-2162,-1180,-1672.19,348.972,0,33.054,8.15329,7.25589,0,180,96.2691,40.936,-0.786488,0.438219,-0.00269199,0.087946,-0.671517,0.623429,0.000250861,0.0985777,7812,586,209.75,-1823.75,13.2079,105.563,0.0631707,-0.00315624,4,586,192.25,-2062.75,3.63812,58.5937,0.0436048,0.0288942,4
1553461.54474,2353246.98396,1553854.31574,2354035.33744,1554247.08675,2354971.87766,1553261.75371,2354562.88225,1554346.98226,2353549.28492,1.8966,1.48819,2.82249,24.56948,588,34.22055,39.714,H1395_0000_DA4,100,,,,587,184.75,-2068.5,7.79661,78.8853,-0.0266274,-0.0883684,4,587,147,218,183.804,6.93349,-2188,-1364,-1829.58,258.36,0,30.77,5.7922,5.32106,0,180,69.1095,50.6772,-0.796319,0.588202,0.000343958,0.084594,-0.923896,0.773188,0.00160978,0.0951217,21624,587,150,196,181.036,6.9466,-2134,-1521,-1934.49,188.32,0,27.7388,7.12934,6.03936,0,180,57.3209,45.6014,-0.318902,0.443221,0.00544767,0.0935961,-0.332517,0.513296,-0.00291791,0.0914778,2391,587,153,196,181.03,7.53463,-2101,-1790,-2028.16,73.9345,0.0954929,27.7388,8.8378,7.43873,0,180,65.188,46.1479,-0.293371,0.277144,-0.024535,0.0847432,-0.332517,0.177225,-0.06995,0.0874461,267,587,150,202,182.468,6.98423,-2186,-1370,-1810.83,247.384,0,27.7388,6.58883,5.55211,0,180,55.0033,45.3764,-0.439283,0.443221,-0.0008978,0.0854168,-0.454556,0.513296,-0.000508603,0.0898257,7812,587,179,-1933,13.0191,16.0226,-0.0382357,0.140744,4,587,184.5,-2057,3.83186,88.3779,-0.0138593,0.00138125,4
1474466.89523,2437108.82602,1472968.4625,2441109.8681,1471470.02976,2445241.31452,1472959.38108,2440410.42667,1474176.2901,2441767.81724,8.64856,1.80874,15.64301,340.1196,591,32.4392,41.183,H5328_0000_DA4,100,,,,590,150.5,-1753.75,7.77119,2.89374,-0.0315474,-0.050949,4,590,72,242,154.082,15.7397,-3306,-101,-1535.69,1118.25,0,49.9256,4.98958,5.30748,0,180,65.3713,50.4941,-0.743854,0.904396,-0.00028555,0.0501407,-1.4343,1.48507,0.000362305,0.0630751,113100,590,79,242,158.525,19.5918,-2657,-215,-1428.25,847.395,0,49.9256,7.64127,7.64864,0,180,50.7032,42.3081,-0.686169,0.904396,-0.00080988,0.0751267,-1.4343,1.48507,-0.00253158,0.103454,12572,590,79,203,149.744,21.0976,-2122,-851,-1683.81,330.564,0.270093,47.6723,9.19242,6.06803,0,180,30.0616,25.8986,-0.362324,0.897815,-0.0244218,0.0738696,-1.4343,0.797504,-0.0308406,0.115059,1397,590,74,242,157.419,29.6243,-1837,-184,-701.909,430.054,0,49.9256,11.8507,9.00103,0,180,52.6772,35.8901,-0.686169,0.904396,-0.00221714,0.0975323,-1.4343,1.48507,0.00952925,0.127715,7812,590,125,-1009,14.6421,22.2303,-0.0564089,0.0589129,4,590,163.75,-2106.25,3.3515,33.0395,-0.0449423,-0.0175467,4
1499540.66971,2438323.95732,1500759.84907,2438501.78141,1501979.02844,2440060.70596,1500916.5034,2439017.47128,1501225.27136,2437974.2366,2.95971,1.08644,3.21555,54.05459,597,33.05125,41.139,H5328_0000_DA4,100,,,,596,133.5,-1422.25,16.7584,28.8452,0.0202234,-0.0252182,4,596,67,205,140.563,15.6634,-2849,-316,-1879.78,802.682,0,39.6404,7.62377,7.81704,0,180,46.172,39.2475,-0.608768,0.343752,0.000767233,0.0558912,-0.872967,0.982314,-0.00191188,0.0842695,24951,596,91,161,135.09,15.6239,-2584,-858,-1673.37,583.704,0.0954929,39.449,14.0453,7.70772,0,180,29.1118,27.395,-0.608768,0.316857,0.00396478,0.0878999,-0.866284,0.931104,0.00596709,0.121837,2771,596,105,154,129.239,9.81489,-2058,-1094,-1511.3,235.318,6.74265,38.8476,17.4896,5.62609,0,86.9335,34.5773,23.2011,-0.498163,0.316857,-0.0686434,0.118991,-0.82304,0.49498,-0.025534,0.17785,306,596,73,180,138.532,19.9039,-2434,-736,-1386.83,560.057,0.0954929,39.449,11.6466,8.65176,0,180,41.2423,38.7615,-0.608768,0.325555,0.00680874,0.06986,-0.866284,0.982314,0.0045245,0.11148,7812,596,105.75,-1150,14.9502,52.6112,-0.0828263,0.0303299,4,596,108.5,-1991.5,16.0484,17.8717,0.000389116,0.0371169,4
