CatNum,HiRISE_img,ContainsArr
690,"H5213_0000_ND3.JP2,H5231_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,1,1"
691,"H2192_0009_ND3.JP2,H5213_0000_ND3.JP2,H5231_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","0,1,1,1,1"
696,"H2192_0009_ND3.JP2,H3293_0000_ND3.JP2,H5231_0000_ND3.JP2,H5249_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1,1"
697,"H2192_0009_ND3.JP2,H3293_0000_ND3.JP2,H5231_0000_ND3.JP2,H5249_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,0,1,1,1"
694,"H2192_0009_ND3.JP2,H3293_0000_ND3.JP2,H5231_0000_ND3.JP2,H5249_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,0,1,1,1"
695,"H2192_0009_ND3.JP2,H3293_0000_ND3.JP2,H5249_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1"
1293,"H0506_0000_ND3.JP2,H1592_0000_ND3.JP2,H2510_0001_ND3.JP2,H6437_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,0,1,1,1,1"
1297,"H0038_0000_ND3.JP2,H1592_0000_ND3.JP2,H2510_0001_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE372_0000_ND3.JP2,HE778_0000_ND3.JP2,HG844_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1,1"
698,"H2192_0009_ND3.JP2,H5249_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1"
699,"H2192_0009_ND3.JP2,H3304_0000_ND3.JP2,H5267_0000_ND3.JP2,HD366_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1"
542,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF597_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,0,1"
543,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF597_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,0,1"
540,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF597_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1,1"
541,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF597_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1,1"
546,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1"
547,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1"
544,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF597_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,0,1"
545,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF597_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,0,1"
8,"H1180_0000_ND3.JP2,H2574_0003_ND3.JP2,H2880_0000_ND3.JP2,H5383_0000_ND3.JP2,H5401_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HG147_0000_ND3.JP2,HG960_0000_ND3.JP2","1,1,1,0,1,1,1,1,1,1,1"
548,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF780_0009_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,0,1"
549,"H1600_0001_ND3.JP2,H1622_0000_ND3.JP2,HA274_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HF780_0009_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,0,1"
68,"H1550_0000_ND3.JP2,H1572_0000_ND3.JP2,H5322_0000_ND3.JP2,HC746_0000_ND3.JP2,HC841_0000_ND3.JP2,HC855_0000_ND3.JP2,HD125_0000_ND3.JP2,HD185_0000_ND3.JP2,HF929_0001_ND3.JP2,HG207_0000_ND3.JP2,HG574_0000_ND3.JP2,HG960_0000_ND3.JP2,HG969_0000_ND3.JP2,HH508_0000_ND3.JP2","0,1,1,1,1,1,1,1,1,1,1,1,1,1"
598,"H1589_0000_ND3.JP2,H1644_0000_ND3.JP2,H5328_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG146_0000_ND3.JP2,HG505_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1,1,1"
995,"H1592_0000_ND3.JP2,H1887_0000_ND3.JP2,H2726_0000_ND3.JP2,H8531_0000_ND3.JP2,H8714_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
869,"H0479_0000_ND3.JP2,H4615_0009_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HG472_0000_ND3.JP2,HG486_0000_ND3.JP2,HG811_0000_ND3.JP2,HH388_0000_ND3.JP2","1,1,1,1,1,1,1,1"
997,"H1592_0000_ND3.JP2,H1887_0000_ND3.JP2,H2726_0000_ND3.JP2,H8531_0000_ND3.JP2,H8714_0000_ND3.JP2,HC848_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,1,0,1,1,1,1"
996,"H1592_0000_ND3.JP2,H1887_0000_ND3.JP2,H2726_0000_ND3.JP2,H8531_0000_ND3.JP2,H8714_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
991,"H1854_0009_ND3.JP2,H1876_0000_ND3.JP2,H1909_0000_ND3.JP2,H8531_0000_ND3.JP2,HC612_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,0,1,1,1,1,1"
990,"H1854_0009_ND3.JP2,H1876_0000_ND3.JP2,H1909_0000_ND3.JP2,H8531_0000_ND3.JP2,HC612_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,0,1,1,1,1,1"
993,"H1592_0000_ND3.JP2,H1887_0000_ND3.JP2,H2726_0000_ND3.JP2,H8531_0000_ND3.JP2,H8714_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
868,"H1937_0000_ND3.JP2,HC727_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HG472_0000_ND3.JP2,HG486_0000_ND3.JP2,HH388_0000_ND3.JP2","1,1,1,1,1,1,1"
999,"H2279_0001_ND3.JP2,H1592_0000_ND3.JP2,H1854_0009_ND3.JP2,H1887_0000_ND3.JP2,H2726_0000_ND3.JP2,H8531_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","1,1,1,1,1,0,1,1,0,1,1"
998,"H2279_0001_ND3.JP2,H1592_0000_ND3.JP2,H1854_0009_ND3.JP2,H1887_0000_ND3.JP2,H2726_0000_ND3.JP2,H8531_0000_ND3.JP2,H8714_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2","0,1,0,1,1,1,1,1,1,1,1"
1309,"H1932_0000_ND3.JP2,H8708_0000_ND3.JP2,HC923_0000_ND3.JP2,HD969_0000_ND3.JP2,HE188_0000_ND3.JP2","1,1,1,1,1"
120,"H1258_0001_ND3.JP2,H1518_0001_ND3.JP2,H8298_0000_ND3.JP2,HC738_0000_ND3.JP2,HG961_0000_ND3.JP2","1,0,1,1,1"
121,"H1258_0001_ND3.JP2,H1518_0001_ND3.JP2,H8298_0000_ND3.JP2,HC738_0000_ND3.JP2,HG961_0000_ND3.JP2","1,1,1,1,1"
122,"H1258_0001_ND3.JP2,H1518_0001_ND3.JP2,H8298_0000_ND3.JP2,HC738_0000_ND3.JP2,HF856_0000_ND3.JP2,HG961_0000_ND3.JP2","0,0,1,1,0,1"
123,"H1368_0000_ND3.JP2,H7463_0000_ND3.JP2,H7488_0009_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HG961_0000_ND3.JP2","1,1,0,1,0,1,1"
124,"H1368_0000_ND3.JP2,H7463_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2","1,1,1,1,1"
125,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,0,1,1,1,1"
126,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
127,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
128,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
129,"H1628_0000_ND3.JP2,H9472_0000_ND3.JP2,HC738_0000_ND3.JP2,HD263_0000_ND3.JP2,HD380_0000_ND3.JP2,HD475_0000_ND3.JP2","1,1,1,1,1,1"
765,"H2669_0000_ND3.JP2,H6460_0000_ND3.JP2,HA574_0000_ND3.JP2,HE088_0000_ND3.JP2,HE241_0000_ND3.JP2,HE797_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,1,1,1,1,1"
1016,"H1592_0000_ND3.JP2,H2726_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HG858_0000_ND3.JP2,HG865_0000_ND3.JP2","1,1,1,1,1,1,1,1,0"
1257,"H1932_0000_ND3.JP2,H8708_0000_ND3.JP2,HC923_0000_ND3.JP2,HD969_0000_ND3.JP2,HE188_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,1,1,1,0"
1128,"H0554_0000_ND3.JP2,H5263_0001_ND3.JP2,HA742_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HE372_0000_ND3.JP2,HE425_0000_ND3.JP2,HE715_0000_ND3.JP2,HG448_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1,1,1"
1010,"H1592_0000_ND3.JP2,H1887_0000_ND3.JP2,H2726_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HG858_0000_ND3.JP2,HG865_0000_ND3.JP2","1,0,1,1,1,1,1,1,0,1"
1189,"H4258_0000_ND3.JP2,H8676_0000_ND3.JP2,HA626_0000_ND3.JP2,HE044_0000_ND3.JP2,HE330_0000_ND3.JP2,HE425_0000_ND3.JP2,HE680_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,0,1,1,1,1,1"
1011,"H1592_0000_ND3.JP2,H2726_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HG858_0000_ND3.JP2,HG865_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
414,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,0,1,1,1,1,1,1"
415,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","0,1,1,0,1,1,1,1,1"
416,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5371_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,0,0,1,1,1,1"
417,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5371_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,0,0,1,1,1,1"
410,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,0,1,1"
411,"H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,0,1,1"
412,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG188_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","0,1,1,1,1,1,1,1,0,1,1"
413,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5335_0000_ND3.JP2,H7507_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
920,"H8573_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE241_0000_ND3.JP2","1,1,1,1"
498,"H1578_0000_ND3.JP2,H3344_0000_ND3.JP2,H9526_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,0,1,1,1,1"
922,"H2539_0000_ND3.JP2,H2550_0000_ND3.JP2,H6544_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE241_0000_ND3.JP2","1,1,1,1,1,1"
923,"H2539_0000_ND3.JP2,H2550_0000_ND3.JP2,H6544_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE241_0000_ND3.JP2","1,1,1,1,1,1"
418,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,H5371_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,0,1,1,1,1,1"
419,"H1523_0000_ND3.JP2,H2908_0000_ND3.JP2,H3289_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HD745_0000_ND3.JP2,HF896_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,0,1,1"
776,"H0394_0000_ND3.JP2,H2669_0000_ND3.JP2,HC758_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HE241_0000_ND3.JP2,HG505_0000_ND3.JP2,HG856_0009_ND3.JP2","1,0,1,1,1,1,1,1"
499,"H1578_0000_ND3.JP2,H3344_0000_ND3.JP2,H9526_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2","1,1,1,1,1,1,1"
319,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H2853_0000_ND3.JP2,HC746_0000_ND3.JP2,HD263_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HF727_0000_ND3.JP2,HF917_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,0,1,1,1"
318,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H2853_0000_ND3.JP2,H2864_0000_ND3.JP2,HC746_0000_ND3.JP2,HD263_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HF727_0000_ND3.JP2,HF917_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,0,1,1,1,1,1,0,1,1,1"
1235,"H2694_0001_ND3.JP2,H8546_0000_ND3.JP2,HC937_0000_ND3.JP2,HG491_0000_ND3.JP2,HG792_0000_ND3.JP2","1,0,1,1,1"
313,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H2853_0000_ND3.JP2,H2864_0000_ND3.JP2,HC746_0000_ND3.JP2,HD263_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HF727_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,0,1,1,1,1,1"
312,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H7357_0000_ND3.JP2,HC746_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1"
311,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H7357_0000_ND3.JP2,HC746_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HF917_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,0,1,1"
310,"H1446_0000_ND3.JP2,H1468_0001_ND3.JP2,H2864_0000_ND3.JP2,H7382_0000_ND3.JP2,HC746_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
317,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H2853_0000_ND3.JP2,H7357_0000_ND3.JP2,HC746_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HF917_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,0,1,1,1,1,1,1,1"
316,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H2853_0000_ND3.JP2,H7357_0000_ND3.JP2,HC746_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HF917_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,0,1,1,1,1,1,1,1"
315,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H2853_0000_ND3.JP2,H7357_0000_ND3.JP2,HC746_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HF917_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1,1"
314,"H1446_0000_ND3.JP2,H1629_0000_ND3.JP2,H2853_0000_ND3.JP2,H7357_0000_ND3.JP2,HC746_0000_ND3.JP2,HD366_0000_ND3.JP2,HD408_0000_ND3.JP2,HD511_0000_ND3.JP2,HF917_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1,1"
1237,"H2225_0000_ND3.JP2,H2247_0000_ND3.JP2,H2727_0000_ND3.JP2,H4815_0000_ND3.JP2,HD969_0000_ND3.JP2,HE188_0000_ND3.JP2,HE330_0000_ND3.JP2,HE372_0000_ND3.JP2,HE425_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,0,1,1,1,1,1,1,1"
1177,"H8676_0000_ND3.JP2,HE044_0000_ND3.JP2,HE330_0000_ND3.JP2,HE425_0000_ND3.JP2,HE680_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,1,1,1,1"
861,"H2197_0001_ND3.JP2,H2644_0000_ND3.JP2,H2677_0000_ND3.JP2,H2688_0000_ND3.JP2,H9253_0009_ND3.JP2,HD520_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HG591_0000_ND3.JP2","1,1,1,1,0,1,1,1,1"
921,"H8573_0000_ND3.JP2,HD408_0000_ND3.JP2,HE088_0000_ND3.JP2,HE241_0000_ND3.JP2","1,1,1,1"
1126,"H0510_0000_ND3.JP2,H5155_0001_ND3.JP2,H8542_0000_ND3.JP2,HD014_0000_ND3.JP2,HD081_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HE372_0000_ND3.JP2,HE425_0000_ND3.JP2,HG491_0000_ND3.JP2","1,1,0,1,1,1,1,1,1,1,1,1"
1181,"H8676_0000_ND3.JP2,HA714_0000_ND3.JP2,HE044_0000_ND3.JP2,HE330_0000_ND3.JP2,HE425_0000_ND3.JP2,HE680_0000_ND3.JP2,HG491_0000_ND3.JP2","1,0,1,1,1,1,1"
496,"H1545_0000_ND3.JP2,H3333_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1"
1134,"H2701_0000_ND3.JP2,H4104_0000_ND3.JP2,HD067_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HE330_0000_ND3.JP2,HE372_0000_ND3.JP2,HE425_0000_ND3.JP2,HF127_0000_ND3.JP2,HG491_0000_ND3.JP2,HG760_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1,1"
832,"H2640_0000_ND3.JP2,H2662_0001_ND3.JP2,H8744_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,1,1,1,1,1,1"
833,"H2640_0000_ND3.JP2,H2662_0001_ND3.JP2,H8744_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,1,1,1,1,1,1"
830,"H2640_0000_ND3.JP2,H2662_0001_ND3.JP2,H8744_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,1,0,1,1,1,1"
497,"H1545_0000_ND3.JP2,H3333_0000_ND3.JP2,HD366_0000_ND3.JP2,HD511_0000_ND3.JP2,HG174_0000_ND3.JP2,HG957_0000_ND3.JP2,HG969_0000_ND3.JP2","1,1,1,1,1,1,1"
836,"H2640_0000_ND3.JP2,H2662_0001_ND3.JP2,H8744_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,1,1,1,1,1,1"
837,"H0442_0000_ND3.JP2,H0453_0000_ND3.JP2,H2728_0000_ND3.JP2,HD520_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HE150_0000_ND3.JP2,HG505_0000_ND3.JP2,HG591_0000_ND3.JP2,HH444_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
834,"H2640_0000_ND3.JP2,H2662_0001_ND3.JP2,H8744_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HG505_0000_ND3.JP2","1,0,1,1,1,1,1,1"
835,"H2640_0000_ND3.JP2,H2662_0001_ND3.JP2,H8744_0000_ND3.JP2,HD940_0000_ND3.JP2,HE150_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HG505_0000_ND3.JP2","1,1,1,1,1,1,1,1"
838,"H0442_0000_ND3.JP2,H0453_0000_ND3.JP2,H2728_0000_ND3.JP2,HD520_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HE150_0000_ND3.JP2,HG505_0000_ND3.JP2,HG591_0000_ND3.JP2,HH444_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
839,"H0442_0000_ND3.JP2,H0453_0000_ND3.JP2,H2728_0000_ND3.JP2,HD520_0000_ND3.JP2,HD940_0000_ND3.JP2,HE044_0000_ND3.JP2,HE150_0000_ND3.JP2,HG505_0000_ND3.JP2,HG591_0000_ND3.JP2,HH444_0000_ND3.JP2","1,1,1,1,1,1,1,1,1,1"
808,"H0165_0000_ND3.JP2,H0449_0000_ND3.JP2,H2387_0000_ND3.JP2,H2746_0000_ND3.JP2,H6578_0000_ND3.JP2,H6628_0000_ND3.JP2,HE088_0000_ND3.JP2,HE150_0000_ND3.JP2,HE241_0000_ND3.JP2,HE270_0000_ND3.JP2,HE330_0000_ND3.JP2,HG505_0000_ND3.JP2","0,1,1,1,1,0,1,1,1,1,1,1"
