CatNum,HiRISE_img,ContainsArr
775,ESP_048623_1385_ESP_049124_1385_RED_ANAGLYPH,0
200,PSP_007884_2195_PSP_006961_2195_RED_ANAGLYPH,0
618,ESP_049503_2210_ESP_049437_2210_RED_ANAGLYPH,0
619,"ESP_014414_2205_ESP_019728_2205_RED_ANAGLYPH,PSP_006806_2215_PSP_007096_2215_RED_ANAGLYPH","0,0"
142,"ESP_059296_2160_ESP_058874_2160_RED_ANAGLYPH,ESP_058795_2155_ESP_059507_2155_RED_ANAGLYPH","0,0"
204,ESP_027823_2100_ESP_025291_2100_RED_ANAGLYPH,0
772,ESP_051036_1370_ESP_015947_1370_RED_ANAGLYPH,0
898,ESP_011310_1395_ESP_011811_1395_RED_ANAGLYPH,0
1098,ESP_039018_1400_ESP_039519_1400_RED_ANAGLYPH,0
1272,"ESP_020121_1410_ESP_020055_1410_RED_ANAGLYPH,PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH,PSP_003243_1415_PSP_002320_1415_RED_ANAGLYPH","0,0,0"
616,ESP_017170_2250_ESP_017671_2250_RED_ANAGLYPH,0
617,PSP_006806_2215_PSP_007096_2215_RED_ANAGLYPH,0
614,ESP_049503_2210_ESP_049437_2210_RED_ANAGLYPH,0
615,ESP_049503_2210_ESP_049437_2210_RED_ANAGLYPH,0
511,PSP_010695_2225_PSP_006278_2225_RED_ANAGLYPH,0
1163,ESP_037714_1435_ESP_037648_1435_RED_ANAGLYPH,0
488,ESP_033784_2220_ESP_034074_2220_RED_ANAGLYPH,0
655,ESP_032875_2195_ESP_033165_2195_RED_ANAGLYPH,0
1288,"ESP_020530_1370_ESP_019897_1370_RED_ANAGLYPH,ESP_059338_1370_ESP_058916_1370_RED_ANAGLYPH","0,0"
513,ESP_050096_2210_ESP_049819_2210_RED_ANAGLYPH,0
1043,ESP_039532_1415_ESP_039888_1415_RED_ANAGLYPH,0
1042,ESP_039532_1415_ESP_039888_1415_RED_ANAGLYPH,0
1287,"ESP_020530_1370_ESP_019897_1370_RED_ANAGLYPH,ESP_059338_1370_ESP_058916_1370_RED_ANAGLYPH","0,0"
1047,PSP_002782_1405_PSP_001938_1405_RED_ANAGLYPH,0
1280,"ESP_013528_1380_ESP_013673_1380_RED_ANAGLYPH,ESP_016706_1380_ESP_016640_1380_RED_ANAGLYPH,PSP_004285_1375_ESP_012328_1375_RED_ANAGLYPH,PSP_005696_1380_PSP_005419_1380_RED_ANAGLYPH","0,0,0,0"
948,PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH,0
949,"ESP_020121_1410_ESP_020055_1410_RED_ANAGLYPH,PSP_003243_1415_PSP_002320_1415_RED_ANAGLYPH","0,0"
946,"PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH,PSP_003243_1415_PSP_002320_1415_RED_ANAGLYPH","0,0"
515,ESP_016642_2215_ESP_017710_2215_RED_ANAGLYPH,0
944,"ESP_020121_1410_ESP_020055_1410_RED_ANAGLYPH,PSP_001964_1415_PSP_002676_1415_RED_ANAGLYPH","0,0"
547,ESP_035327_2255_ESP_035828_2255_RED_ANAGLYPH,0
